,Unnamed: 0,Restaurant Name,Number of Stars,City,Country,Price,Cuisine_type_1,Cuisine_type_1.1
395,395,Oryori Horikawa,1,Osaka, Japan,$$$,Japanese,
396,396,Ajikitcho Bumbuan,1,Osaka, Japan,$$$,Japanese,
397,397,agnel d'or,1,Osaka, Japan,$$$,French,
398,398,Yusokuryori Mankamero,2,Kyoto, Japan,$$$,Japanese,
399,399,Kaishoku Shimizu,1,Osaka, Japan,$$$,Japanese,
400,400,Otagi,2,Kyoto, Japan,$$$$,Japanese,
401,401,Shoroku,1,Osaka, Japan,$$$,Japanese,
402,402,Shunsaiten Tsuchiya,2,Osaka, Japan,$$$,Tempura,
403,403,Yugen,1,Osaka, Japan,$$$,Japanese,
404,404,Yonemasu,1,Osaka, Japan,$$$,Japanese,
405,405,Kyoryori Fujimoto,1,Kyoto, Japan,$$$,Japanese,
406,406,Zeshin,1,Osaka, Japan,$$$,Japanese,
407,407,Sushi Hoshiyama,1,Osaka, Japan,$$$,Sushi,
408,408,ORIGIN,1,Osaka, Japan,$$$,French,
409,409,cenci,1,Kyoto, Japan,$$$,Italian,
410,410,Ogata,2,Kyoto, Japan,$$$$,Japanese,
411,411,Sushiyoshi,2,Osaka, Japan,$$$,Sushi,
412,412,Jiki Miyazawa,1,Kyoto, Japan,$$$,Japanese,
413,413,ad hoc,1,Osaka, Japan,$$$,French,
414,414,YUNiCO,1,Osaka, Japan,$$$,, Italian
415,415,Oryori Hiwatashi,1,Kyoto, Japan,$$$,Japanese,
416,416,Masuda,1,Osaka, Japan,$$$,Japanese,
417,417,Shimmonzen Yonemura,2,Kyoto, Japan,$$$,Innovative,
418,418,Yoshino,1,Osaka, Japan,$$$,Japanese,
419,419,Kyokaiseki Kichisen,2,Kyoto, Japan,$$$$,Japanese,
420,420,Ryoriya Maekawa,1,Kyoto, Japan,$$$,Japanese,
421,421,MUNI ALAIN DUCASSE,1,Kyoto, Japan,$$$$,French,
422,422,Nishishinsaibashi Yuno,1,Osaka, Japan,$$$,Japanese,
423,423,Gion Okada,1,Kyoto, Japan,$$$,Japanese,
424,424,Gion Sasaki,3,Kyoto, Japan,$$$$,Japanese,
425,425,MUNI LA TERRASSE,1,Kyoto, Japan,$$$,French,
426,426,Chugokusai S.Sawada,1,Osaka, Japan,$$$,Chinese,
427,427,Gion Nishikawa,2,Kyoto, Japan,$$$,Japanese,
428,428,Enyuan Kobayashi,1,Kyoto, Japan,$$$,Tempura,
429,429,HAJIME,3,Osaka, Japan,$$$$,Innovative,
430,430,Différence,1,Osaka, Japan,$$$,French,
431,431,Okina,1,Kyoto, Japan,$$$,Japanese,
432,432,Torisho Ishii,1,Osaka, Japan,$$$,Yakitori,
433,433,Taian,3,Osaka, Japan,$$$,Japanese,
434,434,Higashichaya Nakamura,1,Osaka, Japan,$$$,Japanese,
435,435,Gokomachi Tagawa,1,Kyoto, Japan,$$$,Japanese,
436,436,Gion Maruyama,2,Kyoto, Japan,$$$,Japanese,
437,437,Kamigamo Akiyama,1,Kyoto, Japan,$$$,Japanese,
438,438,LURRA˚,1,Kyoto, Japan,$$$$,Innovative,
439,439,Naniwaryori Yu,1,Osaka, Japan,$$$,Japanese,
440,440,Sojiki Nakahigashi,2,Kyoto, Japan,$$$,Japanese,
441,441,Muromachi Wakuden,1,Kyoto, Japan,$$$,Japanese,
442,442,Sushi Rakumi,1,Kyoto, Japan,$$$,Sushi,
443,443,Sushiroku,1,Osaka, Japan,$$$,Sushi,
444,444,Sushidokoro Amano,1,Osaka, Japan,$$$,Sushi,
445,445,Wagokoro Izumi,2,Kyoto, Japan,$$$,Japanese,
446,446,Kentan Horibe,1,Kyoto, Japan,$$$,Japanese,
447,447,Gion Matayoshi,2,Kyoto, Japan,$$$$,Japanese,
448,448,La Bécasse,1,Osaka, Japan,$$$,French,
449,449,Akai,1,Kyoto, Japan,$$$,Japanese,
450,450,Hiraishi,1,Osaka, Japan,$$$,Tempura,
451,451,La Cime,2,Osaka, Japan,$$$,French,
452,452,Gion Fukushi,1,Kyoto, Japan,$$$,Japanese,
453,453,Shinchi Yamamoto,1,Osaka, Japan,$$$$,Japanese,
454,454,Miyamoto,2,Osaka, Japan,$$$,Japanese,
455,455,KOKE,1,Kyoto, Japan,$$$,Innovative,
456,456,il Centrino,1,Osaka, Japan,$$$,Italian,
457,457,Funaokayama Shimizu,1,Kyoto, Japan,$$$,Japanese,
458,458,Kikunoi Honten,3,Kyoto, Japan,$$$$,Japanese,
459,459,Shintaro,1,Osaka, Japan,$$,Tempura,
460,460,Ichiju Nisai Ueno Minoten,1,Osaka, Japan,$$$,Japanese,
461,461,Tempura Mizuki,1,Kyoto, Japan,$$$,Tempura,
462,462,Shunsenwaraku Sanai,1,Osaka, Japan,$$$,Japanese,
463,463,Gion Kida,1,Kyoto, Japan,$$$,Japanese,
464,464,La Biographie···,1,Kyoto, Japan,$$$,French,
465,465,Ayanokoji Karatsu,1,Kyoto, Japan,$$$,Japanese,
466,466,Sumibi Kappo Ifuki,2,Kyoto, Japan,$$$$,Japanese,
467,467,Kodaiji Wakuden,2,Kyoto, Japan,$$$$,Japanese,
468,468,Kawahara,1,Osaka, Japan,$$$,Japanese,
469,469,Noguchi Tsunagu,1,Kyoto, Japan,$$$,Japanese,
470,470,Oimatsu Kitagawa,1,Osaka, Japan,$$$,Japanese,
471,471,Delta,2,Athens, Greece,$$$$,, Contemporary
472,472,Hytra,1,Athens, Greece,$$$,Modern Cuisine,
473,473,Botrini's,1,Athens, Greece,$$$$,Mediterranean Cuisine,
474,474,Varoulko Seaside,1,Athens, Greece,$$$,Seafood,
475,475,Spondi,1,Athens, Greece,$$$$,French,
476,476,The Zillers,1,Athens, Greece,$$$,, Contemporary
477,477,Pelagos,1,Athens, Greece,$$$$,, Contemporary
478,478,Soil,1,Athens, Greece,$$$$,, Greek
479,479,CTC,1,Athens, Greece,$$$,Modern Cuisine,
480,480,Osteria Giulia,1,Toronto, Canada,$$$$,, Italian
481,481,Yukashi,1,Toronto, Canada,$$$$,Japanese,
482,482,Alo,1,Toronto, Canada,$$$$,, Contemporary
483,483,Frilu,1,Toronto, Canada,$$$$,Contemporary,
484,484,Shoushin,1,Toronto, Canada,$$$$,, Japanese
485,485,Sushi Masaki Saito,2,Toronto, Canada,$$$$,Japanese,
486,486,Aburi Hana,1,Toronto, Canada,$$$$,Japanese,
487,487,Alobar Yorkville,1,Toronto, Canada,$$$$,, French
488,488,Quetzal,1,Toronto, Canada,$$$$,Mexican,
489,489,Don Alfonso 1890 Toronto,1,Toronto, Canada,$$$$,, Italian
490,490,Edulis,1,Toronto, Canada,$$$$,Mediterranean Cuisine,
491,491,Kaiseki Yu-zen Hashimoto,1,Toronto, Canada,$$$$,Japanese,
492,492,Enigma Yorkville,1,Toronto, Canada,$$$$,Contemporary,
493,493,Restavracija Atelje,1,Ljubljana, Slovenia,$$$$,Creative,
494,494,Milka,1,Kranjska Gora, Slovenia,$$$,Creative,
495,495,Grič,1,Šentjošt nad Horjulom, Slovenia,$$$,Market Cuisine,
496,496,Hiša Franko,2,Kobarid, Slovenia,$$$$,, Creative
497,497,Dam,1,Nova Gorica, Slovenia,$$$,, Seafood
498,498,Hiša Linhart,1,Radovljica, Slovenia,,Contemporary,
499,499,Gostilna Pri Lojzetu,1,Vipava, Slovenia,$$$,, Modern Cuisine
500,500,COB,1,Portorož, Slovenia,,Creative,
501,501,Restavracija Strelec,1,Ljubljana, Slovenia,$$$,Modern Cuisine,
502,502,Hiša Denk,1,Zgornja Kungota, Slovenia,$$$,, Creative
503,503,Holt,1,Taipei, Taipei & Taichung,$$$,European Contemporary,
504,504,T+T,1,Taipei, Taipei & Taichung,$$$,Innovative,
505,505,Mipon,1,Taipei, Taipei & Taichung,$$$,Taiwanese,
506,506,Logy,2,Taipei, Taipei & Taichung,$$$,Asian Contemporary,
507,507,L'Atelier de Joël Robuchon,2,Taipei, Taipei & Taichung,$$$$,French Contemporary,
508,508,Kitcho,1,Taipei, Taipei & Taichung,$$$$,Sushi,
509,509,Sushiyoshi,1,Taipei, Taipei & Taichung,$$$$,Japanese,
510,510,Taïrroir,2,Taipei, Taipei & Taichung,$$$$,Innovative,
511,511,De Nuit,1,Taipei, Taipei & Taichung,$$$$,French Contemporary,
512,512,Ken Anhe,1,Taipei, Taipei & Taichung,$$$$,Japanese,
513,513,Shoun Ryugin,2,Taipei, Taipei & Taichung,$$$$,Japanese Contemporary,
514,514,Mountain and Sea House,1,Taipei, Taipei & Taichung,$$$,Taiwanese,
515,515,Impromptu by Paul Lee,1,Taipei, Taipei & Taichung,$$$,Innovative,
516,516,Sur-,1,Taichung, Taipei & Taichung,$$$,European Contemporary,
517,517,Mudan,1,Taipei, Taipei & Taichung,$$$$,Tempura,
518,518,Danny's Steakhouse,1,Taipei, Taipei & Taichung,$$$,Steakhouse,
519,519,Fujin Tree Taiwanese Cuisine & Champagne (Songshan),1,Taipei, Taipei & Taichung,$$,Taiwanese,
520,520,Ya Ge,1,Taipei, Taipei & Taichung,$$$$,Cantonese,
521,521,Molino de Urdániz,1,Taipei, Taipei & Taichung,$$$,Spanish Contemporary,
522,522,Raw,2,Taipei, Taipei & Taichung,$$$$,Innovative,
523,523,Tien Hsiang Lo,1,Taipei, Taipei & Taichung,$$$,Hang Zhou,
524,524,Sushi Nomura,1,Taipei, Taipei & Taichung,$$$$,Sushi,
525,525,Paris 1930 de Hideki Takayama,1,Taipei, Taipei & Taichung,$$$$,French Contemporary,
526,526,The Guest House,2,Taipei, Taipei & Taichung,$$$,, Huaiyang
527,527,Oretachi No Nikuya,1,Taichung, Taipei & Taichung,$$$,Barbecue,
528,528,Le Palais,3,Taipei, Taipei & Taichung,$$$$,Cantonese,
529,529,Golden Formosa,1,Taipei, Taipei & Taichung,$$,Taiwanese,
530,530,Longtail,1,Taipei, Taipei & Taichung,$$$,Innovative,
531,531,Forchetta,1,Taichung, Taipei & Taichung,$$$,European Contemporary,
532,532,Sushi Ryu,1,Taipei, Taipei & Taichung,$$$$,Sushi,
533,533,Ming Fu,1,Taipei, Taipei & Taichung,$$$,Taiwanese,
534,534,Shin Yeh Taiwanese Signature,1,Taipei, Taipei & Taichung,$$,Taiwanese,
535,535,Sushi Akira,1,Taipei, Taipei & Taichung,$$$$,Sushi,
536,536,Fleur de Sel,1,Taichung, Taipei & Taichung,$$$$,French Contemporary,
537,537,JL Studio,2,Taichung, Taipei & Taichung,$$$,Innovative,
538,538,Sho,1,Kaohsiung, Taipei & Taichung,$$$,Japanese,
539,539,Liberté,1,Kaohsiung, Taipei & Taichung,$$$$,French Contemporary,
540,540,Yu Kapo,1,Taipei, Taipei & Taichung,$$$$,Japanese,
541,541,Song,1,Guangzhou, China Mainland,$$,Sichuan,
542,542,Wisca (Haizhu),1,Guangzhou, China Mainland,$$,Cantonese,
543,543,Jiang by Chef Fei,2,Guangzhou, China Mainland,$$$,Cantonese,
544,544,Imperial Treasure Fine Chinese Cuisine,2,Guangzhou, China Mainland,$$$,Cantonese,
545,545,Lingnan House,1,Guangzhou, China Mainland,$$$,Cantonese,
546,546,Stiller,1,Guangzhou, China Mainland,$$$,European,
547,547,Hongtu Hall,1,Guangzhou, China Mainland,$$,Dim Sum,
548,548,Suyab Courtyard・Pickmoon Gourmet,1,Guangzhou, China Mainland,$$$$,Chao Zhou,
549,549,Taian Table,2,Guangzhou, China Mainland,$$$$,European Contemporary,
550,550,Famous Cuisine (Tianhe),1,Guangzhou, China Mainland,$$,Cantonese,
551,551,Imperial Treasure Fine Teochew Cuisine,1,Guangzhou, China Mainland,$$$,Chao Zhou,
552,552,BingSheng Mansion,1,Guangzhou, China Mainland,$$$,Cantonese,
553,553,Lei Garden (Yuexiu),1,Guangzhou, China Mainland,$$,Cantonese,
554,554,Rêver,1,Guangzhou, China Mainland,$$$$,French Contemporary,
555,555,Xin Ji,1,Guangzhou, China Mainland,$$,Cantonese,
556,556,Yu Yue Heen,1,Guangzhou, China Mainland,$$$,Cantonese,
557,557,BingSheng Private Kitchen,1,Guangzhou, China Mainland,$$$,Cantonese,
558,558,Lai Heen,1,Guangzhou, China Mainland,$$$,Cantonese,
559,559,Jade River,1,Guangzhou, China Mainland,$$$,Cantonese,
560,560,Art,1,Singapore,Singapore,$$$,Italian,
561,561,Alma,1,Singapore,Singapore,$$$,European Contemporary,
562,562,Summer Pavilion,1,Singapore,Singapore,$$,Cantonese,
563,563,CUT,1,Singapore,Singapore,$$$$,Steakhouse,
564,564,Cloudstreet,2,Singapore,Singapore,$$$$,Innovative,
565,565,Burnt Ends,1,Singapore,Singapore,$$$,Barbecue,
566,566,Sushi Ichi,1,Singapore,Singapore,$$$$,Sushi,
567,567,Sushi Kimura,1,Singapore,Singapore,$$$$,Sushi,
568,568,Chef Kang's,1,Singapore,Singapore,$$,Cantonese,
569,569,Braci,1,Singapore,Singapore,$$$,Italian Contemporary,
570,570,Terra,1,Singapore,Singapore,$$$,Italian Contemporary,
571,571,Shinji (Bras Basah Road),1,Singapore,Singapore,$$$$,Sushi,
572,572,Ma Cuisine,1,Singapore,Singapore,$$$,French,
573,573,Nouri,1,Singapore,Singapore,$$$$,Innovative,
574,574,Béni,1,Singapore,Singapore,$$$,French Contemporary,
575,575,Lei Garden,1,Singapore,Singapore,$$,Cantonese,
576,576,Iggy's,1,Singapore,Singapore,$$$,European Contemporary,
577,577,Summer Palace,1,Singapore,Singapore,$$$,Cantonese,
578,578,La Dame de Pic,1,Singapore,Singapore,$$$,French Contemporary,
579,579,Table65,1,Singapore,Singapore,$$$,Innovative,
580,580,Meta,1,Singapore,Singapore,$$$,Innovative,
581,581,28 Wilkie,1,Singapore,Singapore,$$$,Innovative,
582,582,Basque Kitchen by Aitor,1,Singapore,Singapore,$$$$,Basque,
583,583,Imperial Treasure Fine Teochew Cuisine (Orchard),1,Singapore,Singapore,$$,Teochew,
584,584,Putien (Kitchener Road),1,Singapore,Singapore,$$,Fujian,
585,585,Oshino,1,Singapore,Singapore,$$$$,Sushi,
586,586,Jaan by Kirk Westaway,2,Singapore,Singapore,$$$,British Contemporary,
587,587,Rêve,1,Singapore,Singapore,$$$,French Contemporary,
588,588,Marguerite,1,Singapore,Singapore,$$$,European Contemporary,
589,589,Labyrinth,1,Singapore,Singapore,$$$,, Innovative
590,590,Nae:um,1,Singapore,Singapore,$$$,Korean Contemporary,
591,591,Euphoria,1,Singapore,Singapore,$$$,Innovative,
592,592,Lerouy,1,Singapore,Singapore,$$$,French Contemporary,
593,593,Hamamoto,1,Singapore,Singapore,$$$$,Sushi,
594,594,Jag,1,Singapore,Singapore,$$$,French Contemporary,
595,595,Esora,1,Singapore,Singapore,$$$$,Innovative,
596,596,Sommer,1,Singapore,Singapore,$$$,European Contemporary,
597,597,Hill Street Tai Hwa Pork Noodle,1,Singapore,Singapore,$,Street Food,
598,598,Candlenut,1,Singapore,Singapore,$$,Peranakan,
599,599,Buona Terra,1,Singapore,Singapore,$$$,Italian Contemporary,
600,600,Rhubarb,1,Singapore,Singapore,$$,French Contemporary,
601,601,Cure,1,Singapore,Singapore,$$$,European Contemporary,
602,602,Shisen Hanten,2,Singapore,Singapore,$$,, Cantonese
603,603,Waku Ghin,2,Singapore,Singapore,$$$$,Japanese Contemporary,
604,604,Whitegrass,1,Singapore,Singapore,$$$,French Contemporary,
605,605,Shang Palace,1,Singapore,Singapore,$$$,Cantonese,
606,606,Les Amis,3,Singapore,Singapore,$$$$,French,
607,607,Odette,3,Singapore,Singapore,$$$$,French Contemporary,
608,608,Saint Pierre,2,Singapore,Singapore,$$$$,French Contemporary,
609,609,Thevar,2,Singapore,Singapore,$$$,Innovative,
610,610,Zén,3,Singapore,Singapore,$$$$,European Contemporary,
611,611,Shoukouwa,2,Singapore,Singapore,$$$$,Sushi,
612,612,Nour,1,Stockholm, Sweden,$$$,Creative,
613,613,Finnjävel Salonki,1,Helsinki, Finland,$$$,, Finnish
614,614,Maaemo,3,Oslo, Norway,$$$$,, Modern Cuisine
615,615,The Samuel,1,Copenhagen, Denmark,$$$$,, Creative
616,616,PM & Vänner,1,Växjö, Sweden,$$$$,Creative,
617,617,Aira,1,Stockholm, Sweden,$$$$,, Modern Cuisine
618,618,ÄNG,1,Tvååker, Sweden,$$$$,, Modern Cuisine
619,619,Schlägergården,1,Oslo, Norway,$$,Modern Cuisine,
620,620,Bare,1,Bergen, Norway,$$$,Innovative,
621,621,Speilsalen,1,Trondheim, Norway,$$$$,Contemporary,
622,622,Etoile,1,Stockholm, Sweden,$$$$,, Creative
623,623,Demo,1,Helsinki, Finland,$$$$,Modern Cuisine,
624,624,formel B,1,Copenhagen, Denmark,$$$,Modern Cuisine,
625,625,Kiin Kiin,1,Copenhagen, Denmark,$$$,, Thai
626,626,Domestic,1,Aarhus, Denmark,$$$,Modern Cuisine,
627,627,Kadeau Copenhagen,2,Copenhagen, Denmark,$$$$,, Creative
628,628,Kong Hans Kælder,2,Copenhagen, Denmark,$$$$,, Modern French
629,629,LYST,1,Vejle, Denmark,$$$$,Creative,
630,630,Gastromé,1,Aarhus, Denmark,$$$,Modern Cuisine,
631,631,Frederikshøj,2,Aarhus, Denmark,$$$$,Creative,
632,632,Substans,1,Aarhus, Denmark,$$$,Creative,
633,633,Marchal,1,Copenhagen, Denmark,$$,, Modern Cuisine
634,634,Hot Shop,1,Oslo, Norway,$$$,Modern Cuisine,
635,635,Jordnær,2,Copenhagen, Denmark,$$$$,, Seafood
636,636,Kokkeriet,1,Copenhagen, Denmark,$$$,Modern Cuisine,
637,637,Geranium,3,Copenhagen, Denmark,$$$$,, Creative
638,638,Olo,1,Helsinki, Finland,$$$$,Modern Cuisine,
639,639,Vollmers,2,Malmo, Sweden,$$$$,Creative,
640,640,Kontrast,1,Oslo, Norway,$$$$,Scandinavian,
641,641,Kaskis,1,Turku, Finland,$$$$,Modern Cuisine,
642,642,Hyde,1,Oslo, Norway,$$,Modern Cuisine,
643,643,Søllerød Kro,1,Copenhagen, Denmark,$$$,Modern Cuisine,
644,644,Statholdergaarden,1,Oslo, Norway,$$$,Classic Cuisine,
645,645,Oaxen Krog,2,Stockholm, Sweden,$$$$,, Creative
646,646,Grön,1,Helsinki, Finland,$$$$,Modern Cuisine,
647,647,Ora,1,Helsinki, Finland,$$$,Modern Cuisine,
648,648,Project,1,Gothenburg, Sweden,$$$,Modern Cuisine,
649,649,ÓX,1,Reykjavík, Iceland,$$$$,Modern Cuisine,
650,650,a|o|c,2,Copenhagen, Denmark,$$$$,Modern Cuisine,
651,651,Syttende,1,Sønderborg, Denmark,$$$$,, Modern Cuisine
652,652,Knystaforsen,1,Rydöbruk, Sweden,$$$$,Modern Cuisine,
653,653,Alchemist,2,Copenhagen, Denmark,$$$$,Innovative,
654,654,MOTA,1,Nykøbing Sjælland, Denmark,$$$,Creative,
655,655,Jatak,1,Copenhagen, Denmark,$$$,Modern Cuisine,
656,656,Dragsholm Slot Gourmet,1,Hørve, Denmark,$$$,Creative,
657,657,Sabi Omakase Stavanger,1,Stavanger, Norway,$$$$,Sushi,
658,658,Aloë,2,Stockholm, Sweden,$$$$,Creative,
659,659,Adam / Albin,1,Stockholm, Sweden,$$$$,Creative,
660,660,Under,1,Lindesnes, Norway,$$$$,Creative,
661,661,DILL,1,Reykjavík, Iceland,$$$$,Creative,
662,662,noma,3,Copenhagen, Denmark,$$$$,Creative,
663,663,Henne Kirkeby Kro,2,Henne, Denmark,$$$,Classic Cuisine,
664,664,FAGN,1,Trondheim, Norway,$$$,, Modern Cuisine
665,665,Operakällaren,1,Stockholm, Sweden,$$$,, Classic Cuisine
666,666,Lysverket,1,Bergen, Norway,$$$,Modern Cuisine,
667,667,Gastrologik,2,Stockholm, Sweden,$$$$,Creative,
668,668,Me|Mu,1,Vejle, Denmark,$$$,Modern Cuisine,
669,669,Ti Trin Ned,1,Fredericia, Denmark,$$$,Modern Cuisine,
670,670,Koka,1,Gothenburg, Sweden,$$,Modern Cuisine,
671,671,Frederiksminde,1,Præstø, Denmark,$$,Creative,
672,672,Frantzén,3,Stockholm, Sweden,$$$$,Modern Cuisine,
673,673,Ekstedt,1,Stockholm, Sweden,$$$,Modern Cuisine,
674,674,KOKS,2,Leynavatn, Denmark,$$$$,Creative,
675,675,Palace,2,Helsinki, Finland,$$$$,Modern Cuisine,
676,676,Agrikultur,1,Stockholm, Sweden,$$$,Modern Cuisine,
677,677,Alouette,1,Copenhagen, Denmark,$$$,, Modern Cuisine
678,678,Credo,1,Trondheim, Norway,$$$$,, Creative
679,679,Sushi Sho,1,Stockholm, Sweden,$$$,Japanese,
680,680,bhoga,1,Gothenburg, Sweden,$$,Creative,
681,681,Kadeau Bornholm,1,Åkirkeby, Denmark,$$$$,Creative,
682,682,RE-NAA,2,Stavanger, Norway,$$$$,Creative,
683,683,28+,1,Gothenburg, Sweden,$$,Modern Cuisine,
684,684,SK Mat & Människor,1,Gothenburg, Sweden,$$,Modern Cuisine,
685,685,Noel,1,Zagreb, Croatia,$$$$,Modern Cuisine,
686,686,Agli Amici Rovinj,1,Rovinj, Croatia,$$$$,, Italian Contemporary
687,687,Alfred Keller,1,Mali Lošinj, Croatia,$$$,, Modern Cuisine
688,688,Restaurant 360,1,Dubrovnik, Croatia,$$$$,, Modern Cuisine
689,689,Monte,1,Rovinj, Croatia,$$$$,Creative,
690,690,LD Restaurant,1,Korcula, Croatia,$$$$,, Modern Cuisine
691,691,Draga di Lovrana,1,Lovran, Croatia,$$$,Modern Cuisine,
692,692,Boškinac,1,Novalja, Croatia,$$$$,Creative,
693,693,Pelegrini,1,Sibenik, Croatia,$$$$,Modern Cuisine,
694,694,Nebo,1,Rijeka, Croatia,$$$$,, Modern Cuisine
695,695,Hakkasan,1,Dubai,Dubai,$$$$,Chinese,
696,696,Il Ristorante-Niko Romito,2,Dubai,Dubai,$$$$,Italian,
697,697,Torno Subito,1,Dubai,Dubai,$$,Italian,
698,698,STAY by Yannick Alléno,2,Dubai,Dubai,$$$$,French,
699,699,Tasca by José Avillez,1,Dubai,Dubai,$$$,Portuguese,
700,700,Trèsind Studio,1,Dubai,Dubai,$$$$,Indian,
701,701,Al Muntaha,1,Dubai,Dubai,$$$$,French,
702,702,Hōseki,1,Dubai,Dubai,$$$$,Japanese,
703,703,Armani Ristorante,1,Dubai,Dubai,$$$$,Italian,
704,704,11 Woodfire,1,Dubai,Dubai,$$,Modern Cuisine,
705,705,Ossiano,1,Dubai,Dubai,$$$$,Creative,
706,706,Elcielo Miami,1,Miami, USA,$$$$,, Colombian
707,707,Kadence,1,Orlando, USA,$$$$,, Japanese
708,708,L'Atelier de Joël Robuchon Miami,2,Miami, USA,$$$$,, French
709,709,The Den at Azabu Miami Beach,1,Miami Beach, USA,$$$$,, Japanese
710,710,Knife & Spoon,1,Orlando, USA,$$$$,Steakhouse,
711,711,Stubborn Seed,1,Miami Beach, USA,$$$$,, Contemporary
712,712,Los Félix,1,Miami, USA,$$$,, Mexican
713,713,The Surf Club Restaurant,1,Surfside, USA,$$$$,American,
714,714,Hiden,1,Miami, USA,$$$$,, Japanese
715,715,Boia De,1,Miami, USA,$$$,, Contemporary
716,716,Capa,1,Orlando, USA,$$$$,, Steakhouse
717,717,Cote Miami,1,Miami, USA,$$$,, Korean
718,718,Ariete,1,Miami, USA,$$$$,Contemporary,
719,719,Le Jardinier Miami,1,Miami, USA,$$$$,, French
720,720,Soseki,1,Orlando, USA,$$$$,, Fusion
721,721,Apicius,1,Castricum, Netherlands,$$$,Modern Cuisine,
722,722,Sinne,1,Amsterdam, Netherlands,$$$,Modern Cuisine,
723,723,Versaen,1,Ravenstein, Netherlands,$$$,Creative,
724,724,RON Gastrobar,1,Amsterdam, Netherlands,$$,Creative French,
725,725,Pure C,2,Cadzand-Bad, Netherlands,$$$$,Creative,
726,726,Ratatouille Food & Wine,1,Haarlem, Netherlands,$$$,Modern Cuisine,
727,727,Pikaar,1,Hilvarenbeek, Netherlands,$$$,Modern Cuisine,
728,728,Bolenius,1,Amsterdam, Netherlands,$$$$,Creative,
729,729,De Bokkedoorns,2,Overveen, Netherlands,$$$$,Modern Cuisine,
730,730,Aan de Poel,2,Amstelveen, Netherlands,$$$$,Creative,
731,731,FG Food Labs,1,Rotterdam, Netherlands,$$$,, Creative
732,732,Olivijn,1,Haarlem, Netherlands,$$$,Creative,
733,733,De Lindehof,2,Nuenen, Netherlands,$$$$,Creative,
734,734,Het Roode Koper,1,Leuvenum, Netherlands,$$$,Modern Cuisine,
735,735,Zout & Citroen,1,Oosterhout, Netherlands,$$$,Creative,
736,736,Noble Kitchen,1,Cromvoirt, Netherlands,$$$,, Modern Cuisine
737,737,De Nederlanden,1,Vreeland, Netherlands,$$$$,Modern Cuisine,
738,738,Zeezout,1,Rotterdam, Netherlands,$$$,, Seafood
739,739,Perceel,1,Capelle aan den IJssel, Netherlands,$$$$,Creative,
740,740,AIRrepublic,1,Cadzand, Netherlands,$$$$,, Seafood
741,741,Calla's,1,The Hague, Netherlands,$$$$,Creative French,
742,742,Voltaire,1,Leersum, Netherlands,$$$$,Creative,
743,743,Fitzgerald,1,Rotterdam, Netherlands,$$$$,Modern French,
744,744,Inter Scaldes,3,Kruiningen, Netherlands,$$$$,Modern Cuisine,
745,745,Yamazato,1,Amsterdam, Netherlands,$$$$,Japanese,
746,746,De Vlindertuin,1,Zuidlaren, Netherlands,$$$,Modern French,
747,747,Amarone,1,Rotterdam, Netherlands,$$$,Modern French,
748,748,De Kromme Watergang,2,Hoofdplaat, Netherlands,$$$$,, Country cooking
749,749,Spetters,1,Breskens, Netherlands,$$$,, Market Cuisine
750,750,RIJKS®,1,Amsterdam, Netherlands,$$$,, Creative
751,751,Kasteel Heemstede,1,Houten, Netherlands,$$$$,Modern Cuisine,
752,752,Kaatje bij de Sluis,1,Blokzijl, Netherlands,$$$,, Organic
753,753,Parkheuvel,2,Rotterdam, Netherlands,$$$$,Modern Cuisine,
754,754,Wolfslaar,1,Breda, Netherlands,$$$,Creative,
755,755,Lastage,1,Amsterdam, Netherlands,$$$,Creative,
756,756,Ciel Bleu,2,Amsterdam, Netherlands,$$$$,Creative,
757,757,Latour,1,Noordwijk aan Zee, Netherlands,$$$$,Modern Cuisine,
758,758,FG - François Geurds,2,Rotterdam, Netherlands,$$$$,Creative,
759,759,De Lindenhof,2,Giethoorn, Netherlands,$$$$,Creative,
760,760,Mijn Keuken,1,Wouw, Netherlands,$$$,Modern French,
761,761,Meliefste,1,Wolphaartsdijk, Netherlands,$$$$,Creative,
762,762,De Librije,3,Zwolle, Netherlands,$$$$,Modern Cuisine,
763,763,'t Vlasbloemeken,1,Koewacht, Netherlands,$$$,Modern Cuisine,
764,764,Flicka,1,Kerkdriel, Netherlands,$$$,Modern Cuisine,
765,765,Herberg Onder de Linden,1,Aduard, Netherlands,$$$,Asian Influences,
766,766,Atelier,1,Gulpen, Netherlands,$$$,Modern French,
767,767,The Millèn,1,Rotterdam, Netherlands,$$$,Modern Cuisine,
768,768,Fred,2,Rotterdam, Netherlands,$$$$,Creative French,
769,769,ML,1,Haarlem, Netherlands,$$$,Creative,
770,770,Joelia,1,Rotterdam, Netherlands,$$$$,Modern French,
771,771,De Swarte Ruijter,1,Holten, Netherlands,$$$,, Modern Cuisine
772,772,Zarzo,1,Eindhoven, Netherlands,$$$$,Creative,
773,773,Wiesen,1,Eindhoven, Netherlands,$$$,French,
774,774,De Leuf,1,Ubachsberg, Netherlands,$$$$,Creative,
775,775,De Heeren van Harinxma,1,Beetsterzwaag, Netherlands,$$$,, Creative
776,776,Spectrum,2,Amsterdam, Netherlands,$$$$,Creative,
777,777,Brienen aan de Maas,1,Well, Netherlands,$$$,Regional Cuisine,
